block_num,latitude,longitude,total_pop
357,+43.398463,-071.286176,0
358,+43.395971,-071.282231,0
359,+43.399033,-071.290230,3
360,+43.400805,-071.294031,3
361,+43.403383,-071.293521,2
362,+43.386418,-071.310093,0
363,+43.382562,-071.292109,11
364,+43.378536,-071.275458,25
365,+43.369560,-071.286234,71
366,+43.375086,-071.277690,28
367,+43.363608,-071.272600,53
368,+43.367624,-071.258509,42
369,+43.377654,-071.258459,8
370,+43.379481,-071.258140,2
371,+43.378671,-071.261740,24
372,+43.380250,-071.265216,20
373,+43.382175,-071.267463,23
374,+43.380076,-071.270315,0
375,+43.383475,-071.270812,16
376,+43.384807,-071.272897,0
377,+43.381601,-071.272117,1
378,+43.381131,-071.272850,0
379,+43.378532,-071.265184,0
380,+43.378088,-071.265320,0
381,+43.377623,-071.265133,3
382,+43.377150,-071.266164,6
383,+43.375845,-071.262050,9
384,+43.357842,-071.261406,1
385,+43.355144,-071.264764,16
386,+43.350255,-071.265990,10
387,+43.357474,-071.284482,87
388,+43.370835,-071.311576,34
389,+43.384611,-071.306668,0
390,+43.364490,-071.322499,23
391,+43.349666,-071.305091,38
392,+43.350458,-071.315526,23
393,+43.340746,-071.314656,75
394,+43.357331,-071.335428,8
395,+43.355033,-071.336524,5
396,+43.346436,-071.340673,0
397,+43.339890,-071.326445,42
398,+43.333751,-071.319395,17
399,+43.330865,-071.310420,20
400,+43.327788,-071.310922,0
401,+43.339882,-071.289905,10
402,+43.343817,-071.278169,26
403,+43.348512,-071.272259,51
404,+43.357062,-071.272466,0
405,+43.348758,-071.279649,3
406,+43.347275,-071.278430,16
407,+43.350108,-071.278452,10
408,+43.336276,-071.325886,0
409,+43.353028,-071.274074,0
410,+43.392640,-071.288156,0
411,+43.373854,-071.268086,0
412,+43.474596,-071.408584,86
413,+43.489731,-071.432434,158
414,+43.503092,-071.442955,43
415,+43.495814,-071.451080,178
416,+43.501657,-071.455816,0
417,+43.497184,-071.454066,37
418,+43.490565,-071.457869,90
419,+43.476582,-071.449202,312
420,+43.466772,-071.462315,92
421,+43.482683,-071.457140,36
422,+43.483815,-071.458526,25
423,+43.483220,-071.458953,19
424,+43.495613,-071.442552,0
425,+43.499530,-071.447733,0
426,+43.504147,-071.461233,0
427,+43.492408,-071.422172,61
428,+43.483704,-071.400890,6
429,+43.479771,-071.423395,22
430,+43.475165,-071.425519,51
431,+43.467719,-071.433329,72
432,+43.472322,-071.418972,99
433,+43.468173,-071.414653,21
434,+43.451023,-071.430435,15
435,+43.458775,-071.441355,171
436,+43.505862,-071.465529,24
437,+43.507972,-071.467365,14
438,+43.504291,-071.481208,257
439,+43.513080,-071.482872,0
440,+43.516510,-071.484169,32
441,+43.511881,-071.498289,94
442,+43.514031,-071.494637,0
443,+43.507487,-071.494322,229
444,+43.508870,-071.492266,0
445,+43.503466,-071.493002,19
446,+43.502667,-071.490214,27
447,+43.501331,-071.488597,32
448,+43.494621,-071.501042,3
449,+43.493758,-071.501968,24
450,+43.490704,-071.501404,3
451,+43.487270,-071.498453,16
452,+43.499654,-071.478377,57
453,+43.498925,-071.467268,104
454,+43.502136,-071.466953,0
455,+43.505908,-071.470126,0
456,+43.495835,-071.477230,57
457,+43.490772,-071.479008,103
458,+43.481305,-071.470644,83
459,+43.484743,-071.464246,21
460,+43.473781,-071.477954,216
461,+43.465760,-071.474656,0
462,+43.520561,-071.492391,0
463,+43.456822,-071.457346,86
464,+43.455860,-071.449613,42
465,+43.459339,-071.460014,18
466,+43.461083,-071.464128,11
467,+43.451174,-071.469441,0
468,+43.447948,-071.454166,158
469,+43.445288,-071.433538,37
470,+43.447556,-071.432876,0
471,+43.446270,-071.434496,2
472,+43.441182,-071.451909,3
473,+43.435535,-071.458534,65
474,+43.447201,-071.471077,136
475,+43.446640,-071.475132,26
476,+43.438357,-071.479204,173
477,+43.443494,-071.480920,9
478,+43.444889,-071.480934,16
479,+43.445335,-071.479247,0
480,+43.445883,-071.481210,26
481,+43.445758,-071.485535,79
482,+43.444346,-071.502561,305
483,+43.443432,-071.503360,21
484,+43.443049,-071.501678,0
485,+43.444122,-071.500212,9
486,+43.444680,-071.500153,4
487,+43.443479,-071.506598,51
488,+43.442289,-071.508449,71
489,+43.442839,-071.511710,0
490,+43.442445,-071.513293,14
491,+43.439515,-071.518658,0
492,+43.442345,-071.522685,0
493,+43.444298,-071.521895,2
494,+43.439735,-071.503455,101
495,+43.439787,-071.487470,0
496,+43.442204,-071.487620,31
497,+43.442685,-071.482774,0
498,+43.441574,-071.482235,61
499,+43.442213,-071.483184,12
500,+43.442928,-071.480908,31
501,+43.440056,-071.482726,25
502,+43.439321,-071.483415,64
503,+43.430446,-071.482719,41
504,+43.432832,-071.475486,64
505,+43.423307,-071.463189,5
506,+43.430413,-071.462911,14
507,+43.424836,-071.476742,4
508,+43.419829,-071.479153,3
509,+43.428041,-071.495557,73
510,+43.435890,-071.505723,2
511,+43.445303,-071.491059,0
512,+43.445143,-071.489737,0
513,+43.445809,-071.489897,8
514,+43.444893,-071.471042,0
515,+43.444543,-071.468826,27
516,+43.446366,-071.468036,26
517,+43.445987,-071.467363,40
518,+43.445986,-071.466190,23
519,+43.452208,-071.466239,0
520,+43.449003,-071.435815,0
521,+43.498030,-071.504850,112
522,+43.500551,-071.509046,0
523,+43.492591,-071.511738,98
524,+43.493094,-071.509736,9
525,+43.494479,-071.512158,22
526,+43.496101,-071.509555,74
527,+43.498687,-071.508877,32
528,+43.493796,-071.504240,22
529,+43.491865,-071.505397,31
530,+43.491174,-071.507451,2
531,+43.490195,-071.508326,14
532,+43.484794,-071.511385,4
533,+43.490214,-071.506094,15
534,+43.483115,-071.506316,98
535,+43.486323,-071.506117,0
536,+43.483896,-071.506249,0
537,+43.481515,-071.509233,18
538,+43.483520,-071.513337,9
539,+43.473683,-071.520909,107
540,+43.481469,-071.515297,0
541,+43.476171,-071.525202,0
542,+43.476114,-071.527123,0
543,+43.475568,-071.529057,0
544,+43.475080,-071.529168,0
545,+43.474835,-071.529996,0
546,+43.473283,-071.530705,7
547,+43.476632,-071.532800,2
548,+43.479631,-071.534492,1
549,+43.480251,-071.533277,1
550,+43.493397,-071.517519,2
551,+43.479236,-071.509935,12
552,+43.467014,-071.493707,154
553,+43.458574,-071.510857,407
554,+43.471243,-071.513553,0
555,+43.464975,-071.530553,5
556,+43.454407,-071.526704,132
557,+43.460896,-071.536473,0
558,+43.456746,-071.530627,0
559,+43.445960,-071.499561,0
560,+43.448905,-071.487209,0
561,+43.447572,-071.479549,0
562,+43.453173,-071.473547,107
563,+43.459555,-071.473526,171
564,+43.447685,-071.476909,20
565,+43.461931,-071.535972,0
566,+43.473580,-071.532616,0
567,+43.489180,-071.514466,0
568,+43.701740,-071.454452,0
569,+43.696258,-071.456949,12
570,+43.708493,-071.460522,0
571,+43.709140,-071.461629,0
572,+43.709876,-071.462998,63
573,+43.724161,-071.479417,70
574,+43.730947,-071.490106,12
575,+43.728548,-071.485422,1
576,+43.733223,-071.494390,17
577,+43.726926,-071.498196,11
578,+43.728351,-071.507583,7
579,+43.726585,-071.509416,0
580,+43.726486,-071.511230,0
581,+43.721094,-071.496524,23
582,+43.710796,-071.495468,40
583,+43.703789,-071.482504,78
584,+43.708343,-071.466024,7
585,+43.708071,-071.462748,2
586,+43.696863,-071.466052,42
587,+43.697905,-071.468030,0
588,+43.710583,-071.469550,8
589,+43.695540,-071.496660,32
590,+43.710634,-071.516798,9
591,+43.704465,-071.517623,28
592,+43.692321,-071.537968,103
593,+43.687775,-071.532683,0
594,+43.687388,-071.522884,0
595,+43.682579,-071.516391,93
596,+43.698759,-071.513702,52
597,+43.685178,-071.503337,27
598,+43.677495,-071.520071,59
599,+43.679595,-071.551969,63
600,+43.685231,-071.549562,62
601,+43.690195,-071.573029,30
602,+43.686989,-071.572683,13
603,+43.681202,-071.567874,21
604,+43.689476,-071.557616,0
605,+43.670259,-071.531753,4
606,+43.671391,-071.530084,0
607,+43.724478,-071.522632,4
608,+43.736982,-071.508122,0
609,+43.738437,-071.507012,2
610,+43.742571,-071.506320,0
611,+43.742921,-071.506506,0
612,+43.744307,-071.507958,0
613,+43.746592,-071.509287,0
614,+43.743336,-071.521535,0
615,+43.753560,-071.524049,0
616,+43.735931,-071.503549,1
617,+43.735602,-071.500075,0
618,+43.737823,-071.500604,0
619,+43.669553,-071.522723,0
620,+43.666795,-071.553800,0
621,+43.676377,-071.567408,0
622,+43.690913,-071.558754,0
623,+43.760273,-071.528330,0
624,+43.720240,-071.516290,0
625,+43.737383,-071.496892,0
626,+43.694879,-071.447299,0
627,+43.557153,-071.438420,240
628,+43.563234,-071.436035,8
629,+43.561808,-071.436631,0
630,+43.562710,-071.443711,0
631,+43.562320,-071.447660,0
632,+43.561444,-071.448002,0
633,+43.551769,-071.441108,6
634,+43.544714,-071.449405,17
635,+43.543230,-071.451371,250
636,+43.541344,-071.455685,0
637,+43.540318,-071.454435,18
638,+43.539184,-071.452315,34
639,+43.538093,-071.453851,12
640,+43.537331,-071.453570,12
641,+43.536396,-071.456420,32
642,+43.536158,-071.453599,17
643,+43.535694,-071.451986,42
644,+43.535892,-071.449828,81
645,+43.535320,-071.447805,9
646,+43.540552,-071.443840,107
647,+43.543219,-071.448529,38
648,+43.535104,-071.442334,52
649,+43.534018,-071.445515,37
650,+43.532875,-071.447651,51
651,+43.576103,-071.401938,2
652,+43.568409,-071.415419,146
653,+43.567090,-071.425198,5
654,+43.566346,-071.430598,76
655,+43.564541,-071.429572,18
656,+43.560672,-071.417865,92
657,+43.558350,-071.406639,76
658,+43.568917,-071.403631,283
659,+43.571139,-071.404631,0
660,+43.570231,-071.405918,5
661,+43.573318,-071.399336,82
662,+43.565973,-071.398020,0
663,+43.561073,-071.396450,10
664,+43.561797,-071.398335,0
665,+43.556268,-071.397996,0
666,+43.554610,-071.400253,6
667,+43.547197,-071.411756,56
668,+43.554919,-071.425792,116
669,+43.547013,-071.427444,102
670,+43.543336,-071.419058,23
671,+43.531181,-071.441441,0
672,+43.557104,-071.327204,0
673,+43.548428,-071.340377,320
674,+43.553583,-071.326649,3
675,+43.565911,-071.343238,34
676,+43.567891,-071.346876,81
677,+43.565389,-071.345085,15
678,+43.561184,-071.354236,39
679,+43.561887,-071.356617,1
680,+43.561395,-071.358137,14
681,+43.562777,-071.361423,54
682,+43.567011,-071.357060,8
683,+43.574340,-071.386884,342
684,+43.568937,-071.361092,7
685,+43.565815,-071.366440,5
686,+43.564462,-071.368775,21
687,+43.565858,-071.370210,20
688,+43.567422,-071.374651,13
689,+43.569859,-071.370270,15
690,+43.575313,-071.371702,0
691,+43.576655,-071.369603,0
692,+43.569896,-071.379486,17
693,+43.568879,-071.378381,23
694,+43.565174,-071.375713,12
695,+43.559782,-071.367563,67
696,+43.561271,-071.363475,29
697,+43.564435,-071.364509,7
698,+43.560489,-071.365323,24
699,+43.555063,-071.359687,41
700,+43.558318,-071.355794,9
701,+43.559773,-071.355597,21
702,+43.556812,-071.355901,6
703,+43.555680,-071.356848,26
704,+43.555602,-071.354056,9
705,+43.553175,-071.398310,16
706,+43.550712,-071.403482,9
707,+43.548289,-071.405855,9
708,+43.544333,-071.405158,24
709,+43.544971,-071.409132,4
710,+43.542223,-071.412294,109
711,+43.541492,-071.412923,12
712,+43.540833,-071.414069,30
713,+43.537035,-071.421698,60
