block_num,latitude,longitude,total_pop
310,+44.196394,-073.362819,0
311,+44.197064,-073.362626,0
312,+44.194977,-073.366838,0
313,+44.194644,-073.366943,0
314,+44.190404,-073.368715,0
315,+44.187945,-073.369827,5
316,+44.182738,-073.357701,35
317,+44.189501,-073.332733,30
318,+44.163751,-073.327093,15
319,+44.168786,-073.339221,41
320,+44.164127,-073.356052,5
321,+44.160091,-073.349889,6
322,+44.182887,-073.369588,0
323,+44.164585,-073.306262,44
324,+44.166582,-073.294676,47
325,+44.170004,-073.287420,88
326,+44.202046,-073.303731,20
327,+44.220090,-073.290529,40
328,+44.235810,-073.293199,0
329,+44.221535,-073.256368,0
330,+44.225734,-073.244963,58
331,+44.216627,-073.243875,15
332,+44.214036,-073.260476,9
333,+44.202481,-073.276464,57
334,+44.192776,-073.286390,13
335,+44.180263,-073.268527,47
336,+44.177234,-073.290229,44
337,+44.180788,-073.252915,19
338,+44.196457,-073.255517,14
339,+44.199564,-073.258979,0
340,+44.204926,-073.251434,0
341,+44.204059,-073.249302,56
342,+44.191685,-073.250594,9
343,+44.184775,-073.248749,10
344,+44.233384,-073.238009,19
345,+44.236646,-073.238064,0
346,+44.183469,-073.369610,0
347,+44.169030,-073.320423,0
348,+44.230656,-073.253881,0
349,+44.222735,-073.277658,0
350,+44.215884,-073.319905,0
351,+43.919305,-073.003586,0
352,+43.912743,-073.031166,0
353,+43.919215,-073.027299,0
354,+43.903022,-073.026536,15
355,+43.879317,-072.990592,67
356,+43.892389,-073.016445,3
357,+43.891475,-073.022008,3
358,+43.886688,-073.024398,9
359,+43.888289,-073.013649,2
360,+43.875341,-073.002478,0
361,+43.859140,-073.012694,35
362,+43.869767,-073.020837,9
363,+43.863682,-073.023618,27
364,+43.844869,-073.028669,13
365,+43.847071,-073.025733,0
366,+43.850807,-073.020632,0
367,+43.850793,-073.008615,24
368,+43.854767,-073.008803,0
369,+43.843353,-073.015920,0
370,+43.840401,-072.989254,1
371,+43.842460,-073.025319,0
372,+43.841778,-073.028987,0
373,+43.843207,-073.029253,8
374,+43.843070,-072.998195,7
375,+43.841978,-072.997185,2
376,+43.841618,-072.993317,2
377,+43.814440,-073.007087,0
378,+43.910151,-073.002897,0
379,+44.026381,-072.750800,18
380,+44.022427,-072.759606,6
381,+44.033177,-072.758892,0
382,+44.031610,-072.760204,0
383,+44.012633,-072.792596,29
384,+44.042408,-072.832017,0
385,+44.033676,-072.869683,13
386,+44.069831,-072.895563,0
387,+44.070499,-072.888138,0
388,+44.059149,-072.848120,0
389,+44.055379,-072.834150,0
390,+44.049858,-072.830820,0
391,+44.038450,-072.832356,0
392,+44.031951,-072.832171,0
393,+44.028020,-072.834374,0
394,+43.999811,-072.839275,47
395,+44.013712,-072.851302,0
396,+44.010557,-072.848537,0
397,+44.007752,-072.848039,0
398,+44.003213,-072.853357,0
399,+43.993066,-072.868952,0
400,+43.993355,-072.871048,0
401,+43.966515,-072.866074,10
402,+43.994230,-072.878916,0
403,+43.989730,-072.903640,0
404,+43.947675,-072.839625,0
405,+43.944100,-072.824429,10
406,+43.964721,-072.800908,23
407,+43.950712,-072.813843,11
408,+43.959236,-072.828060,12
409,+43.954632,-072.840436,0
410,+43.960907,-072.841755,0
411,+43.964252,-072.840617,6
412,+43.971339,-072.841832,3
413,+43.969343,-072.856222,12
414,+43.985090,-072.849375,0
415,+43.983360,-072.844893,3
416,+43.985120,-072.847267,3
417,+43.984957,-072.845562,4
418,+43.986912,-072.836255,43
419,+43.998205,-072.826158,0
420,+43.978454,-072.833143,5
421,+43.972370,-072.822589,17
422,+43.975569,-072.844243,23
423,+43.968785,-072.844793,0
424,+43.967502,-072.847405,0
425,+44.012522,-072.755453,5
426,+44.014961,-072.756985,0
427,+44.014675,-072.755780,0
428,+44.012895,-072.754454,0
429,+43.960745,-072.900370,0
430,+43.961384,-072.903373,0
431,+43.950245,-072.933394,0
432,+43.947025,-072.921037,0
433,+43.945730,-072.918813,0
434,+43.944031,-072.914522,0
435,+43.944454,-072.904830,0
436,+43.949662,-072.885786,23
437,+43.956633,-072.902918,0
438,+43.937837,-072.905521,0
439,+43.927897,-072.907442,0
440,+43.929263,-072.900323,0
441,+43.924705,-072.901067,0
442,+43.902197,-072.907417,108
443,+43.928213,-072.884040,3
444,+43.927195,-072.879883,0
445,+43.938942,-072.865198,108
446,+43.936148,-072.865063,0
447,+43.931148,-072.865522,0
448,+43.926709,-072.865476,6
449,+43.925607,-072.864504,1
450,+43.926595,-072.871432,3
451,+43.932085,-072.845424,0
452,+43.929116,-072.839803,5
453,+43.936283,-072.830786,7
454,+43.937262,-072.817479,6
455,+43.925693,-072.824070,0
456,+43.923516,-072.826598,0
457,+43.922869,-072.826443,3
458,+43.918102,-072.833409,10
459,+43.920972,-072.831703,0
460,+43.919725,-072.838086,16
461,+43.920141,-072.839489,30
462,+43.920951,-072.839006,10
463,+43.923858,-072.839053,22
464,+43.915811,-072.839195,12
465,+43.913277,-072.833477,9
466,+43.869918,-072.861653,0
467,+43.882793,-072.934461,0
468,+43.890614,-072.947584,0
469,+43.919608,-072.902507,0
470,+43.863600,-073.050029,114
471,+43.888848,-073.066558,32
472,+43.894018,-073.067380,8
473,+43.896698,-073.066882,0
474,+43.895056,-073.070920,16
475,+43.888951,-073.068724,9
476,+43.886940,-073.066201,15
477,+43.882855,-073.065961,5
478,+43.881950,-073.065788,8
479,+43.878983,-073.065764,0
480,+43.878541,-073.072737,107
481,+43.877095,-073.064865,0
482,+43.889855,-073.080015,0
483,+43.879966,-073.087552,98
484,+43.891207,-073.103324,16
485,+43.893327,-073.104164,0
486,+43.884095,-073.132260,23
487,+43.882246,-073.153098,12
488,+43.878853,-073.158998,11
489,+43.870337,-073.167580,2
490,+43.871655,-073.158652,3
491,+43.864891,-073.151037,0
492,+43.877326,-073.122967,55
493,+43.869676,-073.098852,75
494,+43.863516,-073.097851,19
495,+43.861047,-073.116212,9
496,+43.865572,-073.115613,12
497,+43.863513,-073.124479,0
498,+43.860584,-073.138564,23
499,+43.857541,-073.117414,41
500,+43.857843,-073.099959,36
501,+43.848539,-073.094554,13
502,+43.850271,-073.094487,0
503,+43.852315,-073.090750,6
504,+43.852042,-073.074259,56
505,+43.859648,-073.069278,17
506,+43.846031,-073.102937,11
507,+43.847400,-073.115651,26
508,+43.849727,-073.135980,37
509,+43.855266,-073.148995,5
510,+43.849313,-073.154065,22
511,+43.846877,-073.147513,0
512,+43.856168,-073.152784,8
513,+43.856158,-073.157601,24
514,+43.886847,-073.074192,0
515,+44.125928,-072.954336,250
516,+44.145295,-072.967382,9
517,+44.152787,-072.986410,89
518,+44.152351,-073.012489,0
519,+44.140279,-073.018907,36
520,+44.117709,-073.008398,67
521,+44.123854,-073.017309,27
522,+44.123505,-073.027049,59
523,+44.067465,-073.008976,31
524,+44.118177,-073.018611,0
525,+44.109927,-073.011272,13
526,+44.114598,-073.006539,26
527,+44.111174,-073.000133,30
528,+44.117058,-072.988617,3
529,+44.106723,-072.998250,22
530,+44.106003,-072.998863,0
531,+44.102331,-073.004254,12
532,+44.110115,-073.001157,0
533,+44.101898,-072.992782,4
534,+44.079493,-072.990298,147
535,+44.098057,-072.985895,4
536,+44.092023,-072.981516,0
537,+44.093771,-072.971728,11
538,+44.065745,-072.941660,94
539,+44.070477,-072.959130,10
540,+44.068500,-072.966770,1
541,+44.069772,-072.970245,10
542,+44.080040,-072.973084,46
543,+44.088085,-072.980552,3
544,+44.080668,-072.981788,6
545,+44.076990,-072.980954,3
546,+44.073049,-072.977493,3
547,+44.075070,-072.982835,2
548,+44.070959,-072.979756,16
549,+44.070404,-072.987037,0
550,+44.066695,-072.994228,0
551,+44.080994,-073.007191,17
552,+44.090186,-073.011814,17
553,+44.093471,-072.995140,14
554,+44.068242,-072.972979,6
555,+44.046221,-072.985975,119
556,+44.065229,-072.972095,0
557,+44.042775,-072.956559,0
558,+44.040356,-072.956060,0
559,+44.037368,-072.958047,0
560,+44.056392,-073.015613,7
561,+44.038128,-073.153878,95
562,+44.030843,-073.142012,25
563,+44.022954,-073.125211,183
564,+44.032245,-073.122535,36
565,+44.018480,-073.125303,0
566,+44.027028,-073.147045,7
567,+44.029866,-073.160399,226
568,+44.019157,-073.162505,9
569,+44.018730,-073.165130,20
570,+44.016764,-073.166049,30
571,+44.017157,-073.164706,26
572,+44.020424,-073.157136,10
573,+44.020056,-073.150779,177
574,+44.019336,-073.152388,0
575,+44.020377,-073.153698,23
576,+44.002075,-073.145614,518
577,+44.012955,-073.156186,0
578,+44.012557,-073.154922,0
579,+44.008800,-073.156641,33
580,+44.009350,-073.160498,175
581,+44.011109,-073.163207,18
582,+44.009034,-073.159700,0
583,+44.009744,-073.156844,38
584,+44.011306,-073.157148,81
585,+44.015841,-073.159035,269
586,+44.014937,-073.162296,18
587,+44.014153,-073.163784,0
588,+44.015311,-073.165381,80
589,+44.016418,-073.162566,42
590,+44.015051,-073.154814,29
591,+44.006186,-073.157643,90
592,+44.004853,-073.155761,19
593,+43.999902,-073.146916,0
594,+44.001456,-073.144815,0
595,+44.037897,-073.168955,14
596,+44.020068,-073.170433,0
597,+44.018963,-073.173796,178
598,+44.015229,-073.169531,0
599,+44.016749,-073.169638,15
600,+44.037655,-073.178672,244
601,+44.032774,-073.167925,68
602,+44.017123,-073.167902,62
603,+44.015088,-073.168088,0
604,+44.016025,-073.167672,61
605,+44.015231,-073.172478,0
606,+44.035209,-073.180598,0
607,+44.018557,-073.178690,134
608,+44.016530,-073.180298,25
609,+44.015535,-073.181605,22
610,+44.008566,-073.183064,169
611,+44.018101,-073.182751,0
612,+44.008825,-073.177797,0
613,+44.008755,-073.175255,0
614,+44.006617,-073.176331,0
615,+44.009929,-073.172991,19
616,+44.010905,-073.172254,0
617,+44.012174,-073.170974,26
618,+44.012723,-073.169424,0
619,+44.011968,-073.173589,55
620,+44.015446,-073.173942,0
621,+43.988289,-073.137873,7
622,+43.994174,-073.147431,45
623,+43.984685,-073.148804,65
624,+44.000820,-073.161626,126
625,+44.014155,-073.167262,0
626,+44.014792,-073.167064,11
627,+44.013788,-073.165970,0
628,+44.011633,-073.165125,17
629,+44.009040,-073.163732,62
630,+44.007681,-073.168759,0
631,+43.990591,-073.170383,2301
632,+44.011908,-073.168752,14
633,+44.007715,-073.172196,111
634,+44.006024,-073.172007,30
635,+44.006709,-073.170929,41
636,+44.013375,-073.167877,23
637,+43.980793,-073.161558,0
638,+43.980586,-073.174273,30
639,+44.006536,-073.166940,0
640,+44.013653,-073.080737,391
641,+44.026512,-073.097020,0
642,+44.024757,-073.099102,33
643,+44.024788,-073.100817,9
644,+44.028416,-073.099651,54
645,+44.029619,-073.101411,103
646,+44.025773,-073.102841,17
647,+44.029614,-073.094749,17
648,+44.039521,-073.106392,43
649,+44.053922,-073.097314,0
650,+44.054551,-073.092923,0
651,+44.047043,-073.110175,34
652,+44.021801,-073.111741,3
653,+44.006605,-073.117227,161
654,+44.014033,-073.105828,24
655,+43.992323,-073.088489,24
656,+43.989515,-073.090748,44
657,+43.975761,-073.093571,12
