block_num,latitude,longitude,total_pop
325,+44.061373,-070.218192,42
326,+44.062573,-070.232312,391
327,+44.078673,-070.227291,52
328,+44.075440,-070.225563,5
329,+44.074906,-070.225759,12
330,+44.074373,-070.225926,20
331,+44.072990,-070.226246,37
332,+44.070523,-070.226022,50
333,+44.053573,-070.236177,27
334,+44.057323,-070.245316,10
335,+44.048373,-070.246323,18
336,+44.042840,-070.256546,7
337,+44.041073,-070.259890,0
338,+44.034806,-070.261692,61
339,+44.038722,-070.263403,0
340,+44.037173,-070.268764,0
341,+44.034133,-070.266888,8
342,+44.028220,-070.271095,9
343,+44.032998,-070.275137,0
344,+44.028873,-070.280131,0
345,+44.026940,-070.280811,27
346,+44.027945,-070.287543,0
347,+44.026923,-070.288076,0
348,+44.021721,-070.289238,21
349,+44.025673,-070.285722,4
350,+44.024573,-070.283796,10
351,+44.025240,-070.280765,11
352,+44.022074,-070.282907,20
353,+44.016724,-070.281058,5
354,+44.025041,-070.271401,0
355,+44.022224,-070.270328,21
356,+44.025974,-070.267809,0
357,+44.017824,-070.252345,126
358,+44.036741,-070.243874,79
359,+44.030924,-070.256172,25
360,+44.041873,-070.247942,39
361,+44.047641,-070.235117,31
362,+44.048241,-070.225388,96
363,+44.045818,-070.227709,16
364,+44.043541,-070.234843,28
365,+44.033224,-070.217547,12
366,+44.036524,-070.211020,12
367,+44.038541,-070.200942,37
368,+44.030574,-070.200997,26
369,+44.033941,-070.186145,26
370,+44.016725,-070.190645,9
371,+44.005508,-070.211362,20
372,+44.019724,-070.225263,145
373,+44.026574,-070.215582,4
374,+44.006424,-070.238689,91
375,+44.000974,-070.257376,3
376,+44.003574,-070.261839,0
377,+44.011774,-070.260783,0
378,+44.015807,-070.267491,13
379,+44.018074,-070.269186,0
380,+44.018224,-070.272801,10
381,+44.014974,-070.270772,3
382,+44.008124,-070.268779,4
383,+44.012724,-070.277932,0
384,+44.011024,-070.264321,0
385,+44.005374,-070.261939,0
386,+43.989675,-070.235236,1
387,+43.994408,-070.228422,0
388,+43.981475,-070.224597,16
389,+43.980592,-070.235842,0
390,+43.996342,-070.216581,23
391,+43.997408,-070.201334,9
392,+44.072550,-070.237711,0
393,+44.057007,-070.200279,0
394,+44.079106,-070.236776,0
395,+44.078923,-070.237771,0
396,+44.078840,-070.238747,0
397,+44.075973,-070.247162,78
398,+44.077623,-070.245012,28
399,+44.076523,-070.249647,33
400,+44.078173,-070.254481,127
401,+44.079723,-070.251615,39
402,+44.082023,-070.255134,0
403,+44.082340,-070.258940,70
404,+44.084273,-070.268432,99
405,+44.086022,-070.274786,22
406,+44.081056,-070.271696,17
407,+44.081623,-070.266016,22
408,+44.082323,-070.266148,20
409,+44.082973,-070.266248,16
410,+44.087139,-070.265005,9
411,+44.085340,-070.259891,100
412,+44.086803,-070.259665,16
413,+44.083923,-070.260384,0
414,+44.081573,-070.258359,6
415,+44.079873,-070.260307,110
416,+44.072106,-070.249701,0
417,+44.072040,-070.244930,51
418,+44.072123,-070.241623,123
419,+44.069173,-070.247402,65
420,+44.083373,-070.259112,0
421,+44.071406,-070.238945,0
422,+44.056906,-070.250556,2
423,+44.057523,-070.252950,4
424,+44.058523,-070.254797,2
425,+44.061906,-070.266702,174
426,+44.056234,-070.261277,0
427,+44.056840,-070.258843,0
428,+44.055902,-070.258701,0
429,+44.053523,-070.255168,6
430,+44.053373,-070.253506,0
431,+44.053440,-070.252242,3
432,+44.054523,-070.251808,0
433,+44.063623,-070.252047,12
434,+44.065123,-070.256560,5
435,+44.069123,-070.256603,0
436,+44.072473,-070.256919,35
437,+44.075623,-070.258507,40
