block_num,latitude,longitude,total_pop
275,+38.936361,-077.063798,241
276,+38.936661,-077.067698,91
277,+38.937511,-077.067704,73
278,+38.938461,-077.067789,99
279,+38.941343,-077.070570,188
280,+38.941427,-077.074600,167
281,+38.937678,-077.073515,132
282,+38.937844,-077.072257,27
283,+38.937511,-077.070404,97
284,+38.938311,-077.070049,95
285,+38.936661,-077.069909,89
286,+38.936411,-077.071948,72
287,+38.936978,-077.072556,0
288,+38.936794,-077.073239,17
289,+38.935811,-077.072038,48
290,+38.935261,-077.069248,42
291,+38.935261,-077.067098,63
292,+38.934911,-077.071948,107
293,+38.932461,-077.073557,484
294,+38.932344,-077.075242,66
295,+38.932878,-077.076287,27
296,+38.933211,-077.078234,59
297,+38.931078,-077.075790,76
298,+38.930361,-077.073906,589
299,+38.928811,-077.073507,333
300,+38.928161,-077.074068,0
301,+38.928878,-077.075648,85
302,+38.929961,-077.076332,9
303,+38.929544,-077.077766,248
304,+38.931111,-077.078532,420
305,+38.927961,-077.079060,1276
306,+38.926228,-077.077721,83
307,+38.926711,-077.076495,53
308,+38.928311,-077.076556,65
309,+38.928111,-077.075373,59
310,+38.926761,-077.075399,57
311,+38.926711,-077.074040,369
312,+38.925761,-077.074298,4
313,+38.925710,-077.075298,33
314,+38.924878,-077.074765,1121
315,+38.924511,-077.077268,570
316,+38.925811,-077.078348,67
317,+38.922861,-077.076124,276
318,+38.925211,-077.080286,536
319,+38.924162,-077.081774,0
320,+38.923961,-077.081124,202
321,+38.923744,-077.079129,323
322,+38.924544,-077.078810,0
323,+38.922861,-077.078930,0
324,+38.922361,-077.081479,231
325,+38.921536,-077.082155,0
326,+38.932418,-077.082446,2384
327,+38.933067,-077.084042,0
328,+38.931811,-077.085724,29
329,+38.932611,-077.086033,11
330,+38.930444,-077.085282,38
331,+38.929361,-077.084549,55
332,+38.929428,-077.082148,279
333,+38.928778,-077.083734,8
334,+38.927911,-077.083479,23
335,+38.928444,-077.084574,9
336,+38.927378,-077.085241,43
337,+38.934877,-077.084110,406
338,+38.935861,-077.086562,177
339,+38.934478,-077.087876,0
340,+38.934511,-077.088974,0
341,+38.933644,-077.089642,33
342,+38.933811,-077.087662,1
343,+38.933344,-077.086333,0
344,+38.932761,-077.087705,81
345,+38.932911,-077.090086,69
346,+38.931811,-077.090124,77
347,+38.931811,-077.087624,72
348,+38.930611,-077.087602,57
349,+38.930711,-077.090051,41
350,+38.929361,-077.089912,43
351,+38.929111,-077.088149,28
352,+38.929361,-077.087010,27
353,+38.927911,-077.086924,25
354,+38.927911,-077.088147,30
355,+38.927861,-077.089699,47
356,+38.926161,-077.088388,30
357,+38.926097,-077.084031,58
358,+38.922111,-077.085934,136
359,+38.924861,-077.088350,67
360,+38.916544,-077.092333,819
361,+38.918311,-077.093301,5
362,+38.918461,-077.095627,71
363,+38.918511,-077.097724,46
364,+38.917311,-077.098066,301
365,+38.919261,-077.099426,31
366,+38.917811,-077.096966,0
367,+38.917361,-077.095604,20
368,+38.915561,-077.095200,5
369,+38.915707,-077.096746,105
370,+38.914378,-077.100298,0
371,+38.920761,-077.099999,17
372,+38.916111,-077.103414,0
373,+38.929347,-077.093536,116
374,+38.931196,-077.094872,0
